genome,sortase_present,sortase_count,lpxtg_present,lpxtg_count,bacteriocin_present,bacteriocin_count,crispr_cas_present,crispr_cas_count,stress_universal_present,stress_universal_count,clp_protease_present,clp_protease_count,phage_resistance_present,phage_resistance_count,amr_present,amr_count,virulence_present,virulence_count,phage_present,phage_count,total_genes
GCF_001433435.1_ASM143343v1_genomic,1,1.0,0,0.0,0,0.0,0,0.0,1,4.0,1,4.0,1,8.0,1,51.0,1,35.0,1,65.0,4645
GCF_001446255.1_ASM144625v1_genomic,1,4.0,1,3.0,0,0.0,0,0.0,0,0.0,1,4.0,1,15.0,1,17.0,1,6.0,1,35.0,1985
GCF_001446275.1_ASM144627v1_genomic,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,1,15.0,1,18.0,1,5.0,1,58.0,2158
GCF_001455365.1_ASM145536v1_genomic,0,0.0,0,0.0,1,2.0,0,0.0,1,3.0,1,4.0,1,19.0,1,46.0,1,20.0,1,92.0,4820
GCF_001465815.1_ASM146581v1_genomic,1,2.0,0,0.0,1,8.0,0,0.0,1,1.0,1,2.0,1,18.0,1,35.0,1,14.0,1,27.0,4163
GCF_001469775.1_ASM146977v1_genomic,0,0.0,1,1.0,1,2.0,1,43.0,1,1.0,1,4.0,1,2.0,1,28.0,1,6.0,1,47.0,2076
GCF_001483985.1_ASM148398v1_genomic,0,0.0,0,0.0,0,0.0,1,6.0,1,1.0,1,3.0,1,1.0,1,20.0,1,4.0,1,24.0,1936
GCF_001514415.1_ASM151441v1_genomic,1,4.0,1,5.0,1,10.0,0,0.0,1,3.0,1,5.0,1,2.0,1,31.0,1,13.0,1,201.0,2949
GCF_001518775.1_ASM151877v1_genomic,0,0.0,0,0.0,1,2.0,0,0.0,1,3.0,1,4.0,1,24.0,1,47.0,1,20.0,1,84.0,4934
GCF_001518795.1_ASM151879v1_genomic,1,1.0,1,1.0,0,0.0,1,11.0,1,3.0,1,4.0,0,0.0,1,20.0,1,4.0,1,17.0,1946
GCF_001541905.1_ASM154190v1_genomic,1,1.0,0,0.0,1,9.0,0,0.0,1,1.0,1,2.0,1,18.0,1,33.0,1,15.0,1,35.0,4220
GCF_001543085.1_ASM154308v1_genomic,1,2.0,1,5.0,1,18.0,0,0.0,1,1.0,1,5.0,1,2.0,1,34.0,1,6.0,1,36.0,2135
GCF_001543145.1_ASM154314v1_genomic,0,0.0,1,5.0,0,0.0,1,100.0,1,1.0,1,4.0,0,0.0,1,16.0,1,9.0,1,4.0,1969
GCF_001543175.1_ASM154317v1_genomic,1,2.0,1,3.0,0,0.0,1,78.0,1,3.0,1,4.0,1,4.0,1,28.0,1,8.0,1,10.0,1903
GCF_001543205.1_ASM154320v1_genomic,1,1.0,1,1.0,1,1.0,0,0.0,1,3.0,1,4.0,0,0.0,1,20.0,1,3.0,1,11.0,1895
GCF_001543245.1_ASM154324v1_genomic,1,1.0,0,0.0,0,0.0,1,19.0,1,1.0,1,4.0,0,0.0,1,10.0,1,3.0,1,18.0,1757
GCF_001543285.1_ASM154328v1_genomic,1,1.0,0,0.0,0,0.0,0,0.0,1,3.0,1,4.0,1,2.0,1,22.0,1,6.0,1,116.0,2119
GCF_001558415.2_ASM155841v2_genomic,1,2.0,0,0.0,1,1.0,1,59.0,1,4.0,1,4.0,1,13.0,1,64.0,1,17.0,1,54.0,4640
GCF_001558515.2_ASM155851v2_genomic,1,1.0,0,0.0,0,0.0,0,0.0,1,4.0,1,4.0,1,9.0,1,53.0,1,34.0,1,45.0,4549
GCF_001559055.1_ASM155905v2_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,1,5.0,1,7.0,1,50.0,1,25.0,1,75.0,5106
GCF_001578145.1_ASM157814v1_genomic,0,0.0,0,0.0,0,0.0,1,1.0,1,3.0,1,4.0,1,5.0,1,74.0,1,7.0,1,155.0,4096
GCF_001579765.1_ASM157976v1_genomic,1,8.0,1,3.0,1,4.0,0,0.0,0,0.0,1,3.0,1,1.0,1,33.0,1,18.0,1,65.0,3433
GCF_001579785.1_ASM157978v1_genomic,1,9.0,1,4.0,1,5.0,1,12.0,0,0.0,1,4.0,1,2.0,1,36.0,1,16.0,1,62.0,3999
GCF_001640865.1_ASM164086v1_genomic,0,0.0,0,0.0,1,5.0,1,77.0,0,0.0,1,4.0,1,16.0,1,56.0,1,20.0,1,68.0,4554
GCF_001641975.2_ASM164197v2_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0,1,5.0,1,5.0,1,58.0,1,21.0,1,26.0,3768
GCF_001643995.1_ASM164399v1_genomic,0,0.0,0,0.0,0,0.0,1,43.0,0,0.0,1,3.0,1,1.0,1,22.0,1,2.0,1,4.0,1709
GCF_001646605.1_ASM164660v1_genomic,0,0.0,0,0.0,1,4.0,1,125.0,1,1.0,1,7.0,1,7.0,1,46.0,1,7.0,1,109.0,4334
GCF_001653775.1_ASM165377v1_genomic,1,1.0,0,0.0,0,0.0,0,0.0,1,4.0,1,4.0,1,8.0,1,51.0,1,35.0,1,65.0,4643
GCF_001660525.1_ASM166052v1_genomic,1,1.0,0,0.0,1,8.0,0,0.0,1,1.0,1,2.0,1,18.0,1,33.0,1,12.0,1,6.0,4071
GCF_001675245.1_ASM167524v1_genomic,1,1.0,0,0.0,0,0.0,0,0.0,1,4.0,1,4.0,1,11.0,1,56.0,1,34.0,1,47.0,4830
GCF_001676725.1_ASM167672v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,5.0,1,12.0,1,58.0,1,17.0,1,32.0,5381
GCF_001677275.1_ASM167727v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,1,4.0,1,4.0,1,47.0,1,14.0,1,106.0,4281
GCF_001682215.1_ASM168221v1_genomic,0,0.0,1,1.0,0,0.0,1,119.0,0,0.0,1,3.0,1,12.0,1,50.0,1,16.0,1,38.0,4198
GCF_001683535.1_ASM168353v1_genomic,0,0.0,0,0.0,1,1.0,0,0.0,1,3.0,1,4.0,1,14.0,1,45.0,1,16.0,1,54.0,4571
GCF_001685465.1_ASM168546v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,1,4.0,1,5.0,1,49.0,1,18.0,1,160.0,4718
GCF_001687475.2_ASM168747v2_genomic,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,1,3.0,1,2.0,1,21.0,1,3.0,1,1.0,1558
GCF_001687805.1_ASM168780v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,1,4.0,1,4.0,1,47.0,1,13.0,1,94.0,4534
GCF_001688625.2_ASM168862v2_genomic,1,1.0,0,0.0,1,2.0,1,24.0,0,0.0,1,4.0,1,1.0,1,51.0,1,8.0,1,35.0,3777
GCF_001695715.1_ASM169571v1_genomic,0,0.0,0,0.0,1,4.0,0,0.0,1,6.0,1,6.0,1,22.0,1,77.0,1,19.0,1,110.0,6142
GCF_001695735.1_ASM169573v1_genomic,0,0.0,0,0.0,1,4.0,0,0.0,1,6.0,1,6.0,1,23.0,1,77.0,1,19.0,1,109.0,6184
GCF_001697265.1_ASM169726v1_genomic,1,1.0,0,0.0,1,10.0,0,0.0,1,1.0,1,2.0,1,18.0,1,34.0,1,17.0,1,153.0,4438
GCF_001702095.1_ASM170209v1_genomic,1,2.0,1,1.0,1,3.0,1,71.0,1,2.0,1,4.0,1,1.0,1,27.0,1,14.0,1,244.0,2372
GCF_001703495.1_ASM170349v1_genomic,1,1.0,0,0.0,1,10.0,0,0.0,1,1.0,1,2.0,1,18.0,1,33.0,1,17.0,1,154.0,4443
GCF_001714745.1_ASM171474v1_genomic,1,1.0,1,5.0,1,8.0,1,41.0,1,2.0,1,4.0,1,4.0,1,32.0,1,13.0,1,104.0,2255
GCF_001715565.2_ASM171556v2_genomic,0,0.0,1,4.0,1,30.0,0,0.0,1,1.0,1,5.0,1,1.0,1,23.0,1,10.0,1,27.0,2193
GCF_001717605.1_ASM171760v1_genomic,0,0.0,0,0.0,1,4.0,1,29.0,0,0.0,1,3.0,1,5.0,1,24.0,1,11.0,1,50.0,2143
GCF_001718395.1_ASM171839v1_genomic,0,0.0,1,1.0,1,4.0,0,0.0,1,5.0,1,4.0,1,30.0,1,102.0,1,38.0,1,49.0,6608
GCF_001723545.1_ASM172354v1_genomic,1,1.0,1,1.0,1,1.0,1,11.0,1,5.0,1,4.0,0,0.0,1,26.0,1,6.0,1,76.0,2075
GCF_001725985.1_ASM172598v1_genomic,1,2.0,1,2.0,0,0.0,0,0.0,0,0.0,1,4.0,1,18.0,1,17.0,1,17.0,1,72.0,2151
GCF_001735765.2_ASM173576v2_genomic,0,0.0,0,0.0,1,5.0,1,60.0,0,0.0,1,5.0,0,0.0,1,27.0,1,7.0,1,102.0,3369
GCF_001742205.1_ASM174220v1_genomic,1,1.0,1,1.0,0,0.0,1,40.0,1,3.0,1,4.0,1,3.0,1,26.0,1,11.0,1,129.0,2032
GCF_001746265.1_ASM174626v2_genomic,1,2.0,1,1.0,1,3.0,1,71.0,1,2.0,1,4.0,1,1.0,1,27.0,1,14.0,1,238.0,2367
GCF_001750745.1_ASM175074v1_genomic,1,1.0,0,0.0,1,10.0,0,0.0,1,1.0,1,2.0,1,18.0,1,33.0,1,17.0,1,155.0,4476
GCF_001831435.1_ASM183143v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,4.0,1,3.0,1,42.0,1,14.0,1,313.0,4133
GCF_001831455.1_ASM183145v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,4.0,1,3.0,1,42.0,1,14.0,1,322.0,4259
GCF_001854085.1_ASM185408v1_genomic,1,4.0,1,3.0,1,2.0,0,0.0,0,0.0,1,3.0,1,1.0,1,33.0,1,7.0,1,47.0,3183
GCF_001856165.1_IBB477v1_genomic,1,5.0,1,5.0,1,14.0,0,0.0,1,6.0,1,5.0,1,8.0,1,34.0,1,3.0,1,188.0,3027
GCF_001865515.1_ASM186551v1_genomic,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,3.0,1,2.0,1,24.0,1,6.0,1,12.0,1997
GCF_001865535.1_ASM186553v1_genomic,0,0.0,0,0.0,1,1.0,1,38.0,0,0.0,1,3.0,1,4.0,1,23.0,1,9.0,1,8.0,2076
GCF_001879605.1_ASM187960v1_genomic,1,2.0,0,0.0,1,8.0,1,36.0,1,1.0,1,3.0,1,1.0,1,49.0,1,10.0,1,74.0,3918
GCF_001879625.1_ASM187962v1_genomic,1,2.0,0,0.0,1,8.0,1,30.0,1,1.0,1,3.0,1,1.0,1,48.0,1,9.0,1,79.0,3923
GCF_001885195.1_ASM188519v1_genomic,1,1.0,0,0.0,1,4.0,0,0.0,1,6.0,1,7.0,1,23.0,1,75.0,1,16.0,1,126.0,6097
GCF_001886775.1_ASM188677v1_genomic,1,3.0,1,2.0,1,6.0,1,34.0,1,1.0,1,3.0,1,4.0,1,61.0,1,8.0,1,64.0,4199
GCF_001888905.1_ASM188890v1_genomic,1,1.0,1,1.0,1,5.0,1,22.0,1,1.0,1,5.0,1,2.0,1,26.0,1,6.0,1,287.0,2344
GCF_001888925.1_ASM188892v1_genomic,1,1.0,1,1.0,1,1.0,1,45.0,1,1.0,1,5.0,1,1.0,1,27.0,1,4.0,1,52.0,2021
GCF_001888945.1_ASM188894v1_genomic,1,1.0,1,1.0,1,1.0,1,31.0,1,1.0,1,5.0,1,2.0,1,27.0,1,6.0,1,75.0,1991
GCF_001888965.1_ASM188896v1_genomic,1,1.0,1,1.0,1,3.0,1,116.0,1,1.0,1,5.0,1,3.0,1,26.0,1,4.0,1,36.0,2105
GCF_001888985.1_ASM188898v1_genomic,1,2.0,1,3.0,1,2.0,1,83.0,1,1.0,1,5.0,1,3.0,1,26.0,1,5.0,1,74.0,2098
GCF_001889325.1_ASM188932v1_genomic,1,1.0,1,1.0,1,6.0,1,88.0,1,1.0,1,4.0,1,2.0,1,56.0,1,6.0,1,70.0,4382
GCF_001889345.1_ASM188934v1_genomic,1,2.0,0,0.0,1,4.0,1,7.0,1,1.0,1,4.0,1,1.0,1,51.0,1,5.0,1,42.0,3633
GCF_001889365.1_ASM188936v1_genomic,1,2.0,0,0.0,1,8.0,1,19.0,1,1.0,1,5.0,1,1.0,1,49.0,1,10.0,1,135.0,4442
GCF_001896005.1_ASM189600v1_genomic,0,0.0,0,0.0,0,0.0,1,137.0,1,3.0,1,4.0,1,5.0,1,76.0,1,4.0,1,190.0,4336
GCF_001902455.1_ASM190245v1_genomic,1,5.0,1,3.0,1,24.0,0,0.0,1,1.0,1,5.0,1,2.0,1,24.0,1,10.0,1,98.0,2188
GCF_001908415.1_ASM190841v1_genomic,1,1.0,1,1.0,1,3.0,1,81.0,1,1.0,1,5.0,1,1.0,1,27.0,1,5.0,1,100.0,2199
GCF_001908455.1_ASM190845v1_genomic,1,1.0,1,7.0,1,12.0,1,25.0,1,9.0,1,4.0,1,4.0,1,48.0,1,9.0,1,150.0,3544
GCF_001908495.1_ASM190849v1_genomic,1,1.0,1,1.0,0,0.0,1,3.0,1,1.0,1,5.0,1,1.0,1,24.0,1,4.0,1,148.0,2072
GCF_001921905.1_ASM192190v1_genomic,1,2.0,0,0.0,1,7.0,1,9.0,1,1.0,1,3.0,0,0.0,1,52.0,1,7.0,1,75.0,3808
GCF_001921925.1_ASM192192v1_genomic,1,2.0,0,0.0,1,8.0,1,19.0,1,1.0,1,5.0,1,1.0,1,49.0,1,10.0,1,129.0,4421
GCF_001921945.1_ASM192194v1_genomic,1,1.0,0,0.0,1,4.0,1,76.0,1,1.0,1,3.0,1,2.0,1,48.0,1,10.0,1,88.0,4113
GCF_001921965.1_ASM192196v1_genomic,1,2.0,0,0.0,1,8.0,1,1.0,1,1.0,1,3.0,1,1.0,1,50.0,1,7.0,1,68.0,3840
GCF_001921985.1_ASM192198v1_genomic,1,1.0,0,0.0,1,7.0,1,30.0,1,1.0,1,4.0,1,2.0,1,53.0,1,11.0,1,104.0,4316
GCF_001932555.1_ASM193255v1_genomic,0,0.0,0,0.0,0,0.0,1,1.0,1,2.0,1,4.0,1,4.0,1,55.0,1,13.0,1,146.0,3480
GCF_001941785.1_ASM194178v1_genomic,1,1.0,1,2.0,0,0.0,1,44.0,1,4.0,1,4.0,1,2.0,1,29.0,1,18.0,1,145.0,2411
GCF_001951135.2_ASM195113v2_genomic,1,1.0,0,0.0,1,6.0,1,31.0,1,1.0,1,5.0,1,1.0,1,47.0,1,4.0,1,108.0,4361
GCF_001953135.1_ASM195313v1_genomic,1,1.0,0,0.0,1,2.0,1,51.0,1,1.0,1,5.0,1,1.0,1,26.0,1,5.0,1,56.0,2101
GCF_001953155.1_ASM195315v1_genomic,1,2.0,1,2.0,1,2.0,0,0.0,0,0.0,1,5.0,1,2.0,1,10.0,1,33.0,1,30.0,1472
GCF_001953195.1_ASM195319v1_genomic,0,0.0,0,0.0,0,0.0,1,20.0,1,3.0,1,5.0,1,6.0,1,57.0,1,18.0,1,41.0,3503
GCF_001975105.1_ASM197510v1_genomic,1,1.0,0,0.0,1,4.0,0,0.0,1,6.0,1,6.0,1,21.0,1,77.0,1,21.0,1,104.0,6175
GCF_001975125.1_ASM197512v1_genomic,0,0.0,0,0.0,1,4.0,0,0.0,1,6.0,1,7.0,1,21.0,1,80.0,1,18.0,1,142.0,6254
GCF_001975145.1_ASM197514v1_genomic,0,0.0,0,0.0,1,4.0,0,0.0,1,6.0,1,7.0,1,21.0,1,78.0,1,18.0,1,141.0,6259
GCF_001998765.1_ASM199876v1_genomic,1,6.0,1,3.0,1,2.0,1,28.0,0,0.0,1,6.0,1,3.0,1,43.0,1,10.0,1,80.0,3231
GCF_002000885.1_ASM200088v1_genomic,0,0.0,1,2.0,1,1.0,1,137.0,1,1.0,1,5.0,1,1.0,1,30.0,1,7.0,1,34.0,2159
GCF_002012325.1_ASM201232v1_genomic,1,11.0,1,2.0,1,1.0,0,0.0,0,0.0,1,3.0,1,1.0,1,36.0,1,16.0,1,102.0,3785
GCF_002018235.1_ASM201823v1_genomic,1,6.0,1,4.0,1,3.0,1,69.0,0,0.0,1,3.0,1,1.0,1,35.0,1,8.0,1,33.0,3261
GCF_002055535.1_NCTC8198_genomic,1,2.0,1,3.0,1,13.0,1,20.0,1,1.0,1,7.0,1,4.0,1,17.0,1,15.0,1,147.0,2038
GCF_002072655.1_ASM207265v1_genomic,0,0.0,0,0.0,1,1.0,0,0.0,1,9.0,1,4.0,1,37.0,1,53.0,1,35.0,1,199.0,6259
GCF_002073515.1_ASM207351v2_genomic,1,2.0,1,3.0,1,26.0,1,71.0,1,1.0,1,6.0,1,5.0,1,36.0,1,8.0,1,63.0,2341
GCF_002073835.2_ASM207383v2_genomic,1,2.0,1,4.0,1,11.0,0,0.0,1,1.0,1,5.0,1,2.0,1,39.0,1,7.0,1,48.0,2184
GCF_002074155.1_ASM207415v1_genomic,0,0.0,1,2.0,1,11.0,1,96.0,0,0.0,1,5.0,1,2.0,1,53.0,1,6.0,1,64.0,4562
GCF_002075105.1_ASM207510v1_genomic,1,1.0,0,0.0,1,1.0,1,114.0,1,2.0,1,5.0,0,0.0,1,21.0,1,8.0,1,43.0,1842
GCF_002078375.2_ASM207837v2_genomic,1,2.0,1,5.0,1,13.0,0,0.0,1,4.0,1,4.0,1,6.0,1,31.0,1,3.0,1,215.0,2690
GCF_002078415.1_ASM207841v1_genomic,1,3.0,1,6.0,1,12.0,0,0.0,1,6.0,1,5.0,1,5.0,1,32.0,1,3.0,1,237.0,2794
GCF_002078435.1_ASM207843v1_genomic,1,3.0,1,5.0,1,11.0,0,0.0,1,6.0,1,5.0,1,9.0,1,32.0,1,5.0,1,209.0,2871
GCF_002078475.2_ASM207847v2_genomic,1,5.0,1,6.0,1,18.0,0,0.0,1,7.0,1,4.0,1,4.0,1,35.0,1,4.0,1,77.0,2572
GCF_002078495.1_ASM207849v1_genomic,1,3.0,1,6.0,1,11.0,0,0.0,1,6.0,1,5.0,1,5.0,1,32.0,1,3.0,1,209.0,2674
GCF_002078615.1_ASM207861v1_genomic,1,3.0,1,6.0,1,11.0,0,0.0,1,6.0,1,5.0,1,5.0,1,30.0,1,6.0,1,258.0,2774
GCF_002078765.2_ASM207876v2_genomic,1,2.0,1,5.0,1,11.0,0,0.0,1,4.0,1,4.0,1,5.0,1,30.0,1,3.0,1,199.0,2610
GCF_002078855.1_ASM207885v1_genomic,1,3.0,1,7.0,1,10.0,0,0.0,1,6.0,1,5.0,1,5.0,1,29.0,1,5.0,1,207.0,2602
GCF_002078895.1_ASM207889v1_genomic,1,2.0,1,4.0,1,11.0,0,0.0,1,4.0,1,4.0,1,4.0,1,29.0,1,3.0,1,335.0,3013
GCF_002078935.1_ASM207893v1_genomic,1,2.0,1,6.0,1,9.0,0,0.0,1,6.0,1,4.0,1,6.0,1,30.0,1,5.0,1,290.0,2889
GCF_002078955.1_ASM207895v1_genomic,1,2.0,1,4.0,1,11.0,0,0.0,1,5.0,1,4.0,1,7.0,1,26.0,1,3.0,1,242.0,2730
GCF_002078975.2_ASM207897v2_genomic,1,3.0,1,9.0,1,16.0,0,0.0,1,6.0,1,6.0,1,7.0,1,30.0,1,3.0,1,151.0,2801
GCF_002078995.2_ASM207899v2_genomic,1,3.0,1,7.0,1,18.0,0,0.0,1,7.0,1,4.0,1,5.0,1,34.0,1,4.0,1,83.0,2598
GCF_002079285.1_ASM207928v1_genomic,1,5.0,1,8.0,1,12.0,1,77.0,1,3.0,1,6.0,1,4.0,1,38.0,1,21.0,1,164.0,3318
GCF_002080395.1_ASM208039v1_genomic,0,0.0,0,0.0,1,5.0,1,1.0,0,0.0,1,3.0,1,3.0,1,17.0,1,11.0,1,6.0,2043
GCF_002094955.1_ASM209495v1_genomic,1,2.0,1,7.0,1,12.0,0,0.0,1,1.0,1,5.0,1,4.0,1,37.0,1,8.0,1,33.0,2003
GCF_002094975.1_ASM209497v1_genomic,1,1.0,1,4.0,1,15.0,1,41.0,1,1.0,1,6.0,1,1.0,1,38.0,1,10.0,1,84.0,2258
GCF_002105575.1_ASM210557v1_genomic,1,2.0,1,3.0,1,3.0,0,0.0,1,5.0,1,4.0,1,3.0,1,28.0,1,5.0,1,50.0,2173
GCF_002119605.1_ASM211960v1_genomic,1,1.0,0,0.0,0,0.0,1,673.0,0,0.0,1,6.0,1,2.0,1,19.0,1,8.0,1,64.0,2730
GCF_002119645.1_ASM211964v1_genomic,1,1.0,1,3.0,0,0.0,1,92.0,1,3.0,1,4.0,1,1.0,1,27.0,1,14.0,1,230.0,2391
GCF_002119785.1_ASM211978v1_genomic,0,0.0,0,0.0,0,0.0,1,1.0,1,3.0,1,6.0,1,5.0,1,41.0,1,19.0,1,177.0,3532
GCF_002148215.1_ASM214821v1_genomic,1,3.0,1,7.0,1,12.0,0,0.0,1,6.0,1,5.0,1,5.0,1,31.0,1,3.0,1,201.0,2650
GCF_002156725.1_ASM215672v1_genomic,0,0.0,0,0.0,1,1.0,0,0.0,1,8.0,1,5.0,1,43.0,1,56.0,1,25.0,1,193.0,5822
GCF_002165245.3_ASM216524v3_genomic,0,0.0,0,0.0,0,0.0,1,2.0,1,2.0,1,4.0,1,5.0,1,51.0,1,18.0,1,119.0,3339
GCF_002173695.1_ASM217369v1_genomic,1,1.0,0,0.0,1,8.0,0,0.0,1,1.0,1,2.0,1,17.0,1,35.0,1,15.0,1,43.0,4286
GCF_002173715.1_ASM217371v1_genomic,1,1.0,0,0.0,1,8.0,0,0.0,1,1.0,1,2.0,1,17.0,1,35.0,1,15.0,1,43.0,4274
GCF_002176835.1_ASM217683v1_genomic,1,1.0,1,2.0,1,3.0,1,156.0,1,2.0,1,5.0,0,0.0,1,27.0,1,6.0,1,102.0,2215
GCF_002192435.1_ASM219243v1_genomic,1,1.0,1,2.0,0,0.0,1,167.0,1,3.0,1,3.0,1,3.0,1,28.0,1,10.0,1,115.0,2340
GCF_002201475.1_ASM220147v1_genomic,1,6.0,1,3.0,1,5.0,0,0.0,0,0.0,1,6.0,1,11.0,1,36.0,1,30.0,1,69.0,3901
GCF_002201955.1_ASM220195v1_genomic,1,1.0,0,0.0,1,8.0,0,0.0,1,1.0,1,2.0,1,17.0,1,35.0,1,15.0,1,43.0,4289
GCF_002201995.1_ASM220199v1_genomic,1,1.0,0,0.0,1,11.0,0,0.0,1,1.0,1,3.0,1,16.0,1,37.0,1,17.0,1,153.0,4634
GCF_002202035.1_ASM220203v1_genomic,1,2.0,0,0.0,1,7.0,0,0.0,1,1.0,1,3.0,1,18.0,1,36.0,1,15.0,1,54.0,4311
GCF_002202195.1_ASM220219v1_genomic,0,0.0,0,0.0,1,1.0,1,1.0,1,8.0,1,4.0,1,47.0,1,56.0,1,30.0,1,242.0,6006
GCF_002204915.1_ASM220491v1_genomic,1,1.0,0,0.0,1,1.0,1,2.0,1,4.0,1,4.0,1,8.0,1,53.0,1,32.0,1,71.0,4674
GCF_002205415.1_ASM220541v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,1,5.0,1,3.0,1,51.0,1,16.0,1,6.0,5311
GCF_002208725.2_ASM220872v2_genomic,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0,1,7.0,1,36.0,1,13.0,1,33.0,2537
GCF_002211605.1_ASM221160v1_genomic,0,0.0,0,0.0,1,1.0,1,40.0,0,0.0,1,2.0,0,0.0,1,31.0,1,9.0,1,36.0,2236
GCF_002215135.1_ASM221513v1_genomic,1,1.0,0,0.0,0,0.0,0,0.0,1,4.0,1,4.0,1,8.0,1,51.0,1,42.0,1,155.0,4788
GCF_002222615.2_ASM222261v2_genomic,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0,1,6.0,1,52.0,1,12.0,1,52.0,3778
GCF_002224265.1_ASM222426v1_genomic,1,1.0,0,0.0,0,0.0,1,1.0,1,5.0,1,4.0,1,5.0,1,49.0,1,40.0,1,74.0,4549
GCF_002224305.1_ASM222430v1_genomic,1,1.0,1,3.0,1,8.0,1,53.0,1,2.0,1,4.0,1,1.0,1,24.0,1,8.0,1,37.0,2034
GCF_002242175.1_ASM224217v1_genomic,0,0.0,0,0.0,0,0.0,1,21.0,1,2.0,1,5.0,1,4.0,1,52.0,1,19.0,1,30.0,3818
GCF_002257625.1_ASM225762v1_genomic,1,4.0,1,7.0,1,12.0,1,43.0,1,3.0,1,4.0,1,4.0,1,37.0,1,10.0,1,117.0,2895
GCF_002278095.1_ASM227809v1_genomic,1,1.0,1,1.0,1,1.0,1,32.0,1,1.0,1,5.0,1,1.0,1,27.0,1,5.0,1,207.0,2244
GCF_002285775.1_ASM228577v1_genomic,1,1.0,1,1.0,1,5.0,1,34.0,1,1.0,1,5.0,1,2.0,1,26.0,1,6.0,1,293.0,2321
GCF_002286215.1_ASM228621v1_genomic,1,1.0,1,3.0,1,8.0,1,33.0,1,2.0,1,4.0,1,1.0,1,25.0,1,9.0,1,37.0,2010
GCF_002287905.1_ASM228790v1_genomic,1,1.0,1,3.0,1,6.0,1,92.0,1,2.0,1,5.0,1,2.0,1,27.0,1,14.0,1,22.0,2075
GCF_002312985.1_ASM231298v1_genomic,1,8.0,1,4.0,1,3.0,1,71.0,0,0.0,1,3.0,1,2.0,1,37.0,1,11.0,1,39.0,3325
GCF_002355795.1_ASM235579v1_genomic,1,5.0,0,0.0,1,1.0,1,16.0,0,0.0,1,4.0,1,1.0,1,38.0,1,10.0,1,28.0,2993
GCF_002355915.1_ASM235591v1_genomic,1,2.0,1,3.0,1,1.0,1,10.0,1,2.0,1,4.0,1,4.0,1,28.0,1,9.0,1,13.0,3333
GCF_002356135.1_ASM235613v1_genomic,1,1.0,1,1.0,0,0.0,1,36.0,1,3.0,1,4.0,1,1.0,1,23.0,1,10.0,1,166.0,2153
GCF_002357995.1_ASM235799v1_genomic,1,4.0,1,3.0,1,26.0,0,0.0,1,1.0,1,5.0,1,2.0,1,26.0,1,13.0,1,113.0,2272
GCF_002358015.1_ASM235801v1_genomic,1,1.0,1,2.0,1,24.0,0,0.0,1,1.0,1,5.0,1,2.0,1,25.0,1,13.0,1,64.0,2286
GCF_002358035.1_ASM235803v1_genomic,1,4.0,1,4.0,1,27.0,0,0.0,1,1.0,1,5.0,1,2.0,1,26.0,1,13.0,1,116.0,2413
GCF_002442835.1_ASM244283v1_genomic,1,3.0,1,4.0,1,8.0,0,0.0,1,3.0,1,6.0,0,0.0,1,30.0,1,16.0,1,274.0,3081
GCF_002443155.1_ASM244315v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0,1,5.0,1,4.0,1,57.0,1,22.0,1,34.0,3826
GCF_002706375.1_ASM270637v1_genomic,1,1.0,1,5.0,1,7.0,0,0.0,1,2.0,1,4.0,1,1.0,1,24.0,1,8.0,1,143.0,2310
GCF_002734145.1_ASM273414v1_genomic,1,2.0,1,1.0,1,2.0,0,0.0,0,0.0,1,4.0,1,4.0,1,42.0,1,30.0,1,40.0,3035
GCF_002754155.1_ASM275415v1_genomic,0,0.0,0,0.0,0,0.0,1,314.0,1,1.0,1,3.0,0,0.0,1,25.0,1,2.0,1,37.0,2258
GCF_002761315.1_ASM276131v1_genomic,0,0.0,0,0.0,0,0.0,1,47.0,1,8.0,1,4.0,1,33.0,1,57.0,1,20.0,1,73.0,5481
GCF_002761875.1_ASM276187v1_genomic,0,0.0,0,0.0,0,0.0,1,26.0,1,2.0,1,4.0,1,5.0,1,49.0,1,4.0,1,24.0,3135
GCF_002762335.1_ASM276233v1_genomic,1,2.0,0,0.0,0,0.0,0,0.0,1,2.0,1,5.0,0,0.0,1,16.0,1,3.0,1,16.0,1666
